sample_id,error_type,severity_level,severity_ab,huber_ab,gradient_ab,lpips_vgg,convnext_perceptual,dinov3_perceptual,gradient_norm_huber_ab,gradient_norm_gradient_ab,gradient_norm_lpips_vgg,gradient_norm_convnext_perceptual,gradient_norm_dinov3_perceptual,gradient_rms_huber_ab,gradient_rms_gradient_ab,gradient_rms_lpips_vgg,gradient_rms_convnext_perceptual,gradient_rms_dinov3_perceptual
im103,subtle_color_error,1.0,4.03817081451416,1.3096020221710205,0.24548396468162537,0.012629566714167595,50.8202018737793,0.0015060610603541136,0.0017559872940182686,0.0031177266500890255,0.0002009122254094109,25.107011795043945,3.612393993535079e-05,4.850275217904709e-06,8.611584235040937e-06,5.549468369281385e-07,0.06934897601604462,9.977922843518172e-08
im103,semantically_wrong_color,0.25,3.511775493621826,0.7597230672836304,0.17760664224624634,0.0108480304479599,46.60321044921875,0.001741552958264947,0.0014928120654076338,0.0030104564502835274,0.00016405960195697844,53.608943939208984,3.9559072320116684e-05,4.123349754081573e-06,8.315289960592054e-06,4.53154910928788e-07,0.1480751931667328,1.092675319114278e-07
im103,semantically_wrong_color,0.5,7.023550987243652,2.650226354598999,0.35521334409713745,0.03672017529606819,146.97181701660156,0.005637436173856258,0.00224681431427598,0.0030104515608400106,0.0002545014431234449,40.01974868774414,6.0477210354292765e-05,6.2060062191449106e-06,8.315276318171527e-06,7.029675543890335e-07,0.1105399876832962,1.6704626659702626e-07
im103,semantically_wrong_color,0.75,10.535326957702637,4.90214729309082,0.5328200459480286,0.0708051323890686,229.91159057617188,0.010956846177577972,0.002499484224244952,0.0030104515608400106,0.00032176292734220624,41.74451446533203,8.170386718120426e-05,6.903915164002683e-06,8.315276318171527e-06,8.887529361345514e-07,0.11530402302742004,2.2567716939647653e-07
im103,semantically_wrong_color,1.0,14.047103881835938,7.251602649688721,0.7104268074035645,0.11101171374320984,302.9870910644531,0.017198482528328896,0.0026134641375392675,0.0030104515608400106,0.0003884753677994013,48.17829132080078,0.00010168548033107072,7.218742666736944e-06,8.315276318171527e-06,1.073021735464863e-06,0.13307498395442963,2.8086910219826677e-07
im103,plausible_alternative_colorization,0.25,3.5117757320404053,0.7760728597640991,0.5217052102088928,0.02125883661210537,71.61527252197266,0.004328906536102295,0.0014366069808602333,0.003336684312671423,0.000477512861834839,24.35837745666504,6.931091047590598e-05,3.968103555962443e-06,9.21637547435239e-06,1.3189553556003375e-06,0.06728114932775497,1.9144616203448095e-07
im103,plausible_alternative_colorization,0.5,7.0235514640808105,2.5086617469787598,1.0434105396270752,0.06558278203010559,288.98614501953125,0.014912623912096024,0.0019720313139259815,0.003336693160235882,0.0006431291112676263,19.708026885986328,0.00011245424684602767,5.4470187933475245e-06,9.216400030709337e-06,1.7764099311534665e-06,0.054436247795820236,3.1061389904607495e-07
im103,plausible_alternative_colorization,0.75,10.535326957702637,4.462274074554443,1.5651156902313232,0.11458981037139893,314.0169372558594,0.027194714173674583,0.0021595058497041464,0.0033366840798407793,0.0005670764949172735,24.565256118774414,0.00014028545410837978,5.964848696748959e-06,9.216374564857688e-06,1.5663422345824074e-06,0.06785257905721664,3.8748748920625076e-07
im103,plausible_alternative_colorization,1.0,14.047102928161621,6.482738971710205,2.0868210792541504,0.16298550367355347,357.187255859375,0.03830435872077942,0.002259588334709406,0.0033366710413247347,0.0006030030199326575,27.166746139526367,0.00016389976372011006,6.241290066100191e-06,9.216339094564319e-06,1.6655762919981498e-06,0.07503824681043625,4.527134080944961e-07
im106,wrong_hue,0.25,4.853077411651611,1.5464646816253662,0.2855982184410095,0.023890763521194458,22.69953155517578,0.0010207403684034944,0.0014926966978237033,0.002947343746200204,0.000243483591475524,108.51949310302734,9.115855937125161e-05,4.123030976188602e-06,8.14096347312443e-06,6.725347816427529e-07,0.2997455894947052,2.517923292089108e-07
im106,wrong_hue,0.5,9.706154823303223,4.019925117492676,0.5711963772773743,0.08923076093196869,54.76103973388672,0.004256336949765682,0.0019312704680487514,0.0029475924093276262,0.00042662909254431725,67.19281005859375,0.0001728856732370332,5.334431534720352e-06,8.14165105111897e-06,1.178407387669722e-06,0.18559566140174866,4.775337174578453e-07
im106,wrong_hue,0.75,14.559231758117676,6.724397659301758,0.8567945957183838,0.17555372416973114,67.37826538085938,0.009753762744367123,0.0022006803192198277,0.002947562374174595,0.00046366991591639817,55.9853630065918,0.0003175641468260437,6.078577825974207e-06,8.141568287101109e-06,1.2807192888431018e-06,0.15463918447494507,8.771553439146373e-07
im106,wrong_hue,1.0,19.412311553955078,9.536723136901855,1.142392635345459,0.24788028001785278,91.95471954345703,0.016281547024846077,0.0023711153771728277,0.002947572385892272,0.0004799370653927326,34.17564010620117,0.00045868189772590995,6.549342742800945e-06,8.141595571942162e-06,1.325651396655303e-06,0.09439776092767715,1.266941694666457e-06
im106,low_saturation,0.25,3.6139004230499268,0.9891749024391174,0.19527995586395264,0.007308574393391609,3.2968435287475586,0.0005749891279265285,0.0013900449266657233,0.0029353066347539425,0.0002180116716772318,17.79444122314453,6.316523649729788e-05,3.839492819679435e-06,8.107715984806418e-06,6.021778631293273e-07,0.04915066435933113,1.74470955016659e-07
im106,low_saturation,0.5,7.2278008460998535,2.8107962608337402,0.39055997133255005,0.02864673361182213,8.383605003356934,0.0020119904074817896,0.0018510280642658472,0.0029359112959355116,0.00037498160963878036,26.394514083862305,0.00010173850751016289,5.1127908591297455e-06,8.109385817078874e-06,1.0357501878388575e-06,0.07290523499250412,2.810155876886711e-07
